"id","aircaft_event_id","company_id","airline_id","company_name","occurrence_date","dt","occurrence_title","description","occurrence_title_eng","investigation_status_id","investigation_status_name","event_type_id","occurrence_type_id","occurrence_type_name","event_type_title","aircraft_id","aircraft_number","aircraft_type_id","aircraft_type_name","airport_id","airport_name","airport","icao","iata","flight_number","actual_leg_id","occurrence_code_id","occurrence_code_code","occurrence_code_name","classificator_id","classificator_name","classificator_code","adrep_code_id","adrep_code_name","operating_phase_id","detection_phase_id","operating_phase_name","phase","risk_assessment","risk_index","participants_occurrence","occurrence_description","desc_occurrence_investig","causes","comment_eng","conclusion","factor_id","factor","factor_name","factor_title","order_number","date_approval","downtime","replacement_units","cargo_condition","description_costs","airport_charges","travel_expenses","flight_another_aircraft","travel_expenses_le_fc","cov_damage_third_org","expenses_delivery","purchase_spare_parts","work_replacing_pki","work_restore_pki","materials_not_pki","carrying_out_repairs","additional_works","potential_damage","potential_damage_desc","claimed_loss","amounts_paid","grounds_for_events","recommendations","corrective_actions","is_active","is_virtual","is_actual","is_was_external_investiagation","was_external_investiagation","weight","weight_id","rm_weight_id","weight_code","rm_weight_code","weight_name","rm_weight_name","probability_id","rm_probability_id","probability_code","rm_probability_code","probability_name","rm_probability_name","left_pilot_management","add_user_id","add_date","costs_eliminating","time_day_id","time_day_name","utc_time","local_time","is_caa_notification","is_customer_notification","factor_causing_event_id","factor_causing_event_code","factor_causing_event_name","dept_organization","without_damage","risk_index_text","weather_cond_id","weather_cond_name","event_risk_index"
"74","74",1,1,"company_skylight","2025-12-16 00:00:00","2025-12-16 00:00:00","Угол крена в полете более 30 град","Угол крена в полете более 30 град",NULL,NULL,NULL,2,2,"precursor","precursor","2422","RA-73538","342","aircraft_type_342","23529","КАЗАНЬ","КАЗАНЬ","UWKD","KZN","3538",NULL,"10731","1708","ОТКЛОНЕНИЯ, ВЫЯВЛЕННЫЕ ПО ДАННЫМ ССПИ",NULL,NULL,NULL,NULL,NULL,18,18,"Начальный набор высоты","Начальный набор высоты",NULL,"0.24",NULL,NULL,NULL,"Причиной события явилась кратковременная потеря контроля при активном пилотировании по каналу крена из-за отсутствия достаточного опыта пилотирования с правого пилотского сиденья.",NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"0.1",7,7,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"Y",7874,"2025-12-25 15:48:21.312278","0",2,"Вечерние сумерки",965,1145,"N","N",NULL,NULL,NULL,NULL,"Y","0.24",NULL,NULL,NULL
"9","9",1,1,"company_skylight","2023-04-27 00:00:00","2023-04-27 00:00:00","Срабатывание сигнализации GPWS Warning","Срабатывание сигнализации GPWS Warning",NULL,NULL,NULL,1,1,"deviation","deviation","6","RA-02752","3","aircraft_type_3","25006","МОСКВА/ШЕРЕМЕТЬЕВО","МОСКВА/ШЕРЕМЕТЬЕВО","UUEE","SVO","RA02752","1331","10732","170840","Отклонения по данным параметрической информации",NULL,NULL,NULL,NULL,NULL,23,23,"Набор заданной высоты","Набор заданной высоты",NULL,"0.04",NULL,NULL,NULL,"Причиной срабатывания сигнализации послужил кратковременный отказ радиовысотомера",NULL,NULL,2,2,"hardware","hardware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"1",9,9,NULL,NULL,NULL,NULL,9,9,NULL,NULL,NULL,NULL,"N",1382,"2023-05-18 10:38:46.1423","0",3,"Ночь",1112,NULL,"N","N",2377,"11040","Радиовысотомеры больших и малых высот",NULL,"Y","0.04",NULL,NULL,NULL
"6","6",1,1,"company_skylight","2022-12-21 00:00:00","2022-12-21 00:00:00","Превышение скорости полета с ручкой управления закрылками в положении 22 град","Превышение скорости полета с ручкой управления закрылками в положении 22 град",NULL,NULL,NULL,4,4,"aviation_incident","aviation_incident","6","RA-02752","3","aircraft_type_3","23028","САМАРКАНД","САМАРКАНД","UTSS","SKD","RA02752","1197","10732","170840","Отклонения по данным параметрической информации",NULL,NULL,NULL,NULL,NULL,22,22,"Полет по маршруту","Полет по маршруту",NULL,"0.04",NULL,NULL,NULL,"Причины данного события:
- поздний выпуск закрылков в положение 9 градусов;
- большая поступательная скорость полета ВС перед входом в глиссаду.  
- не соблюдение вторым пилотом стандартных операционных процедур выразившихся в отсутствии контроля с его стороны за поступательной скоростью полета ВС перед установкой рычага выпуска закрылков в положение 22 град.
Событие классифицируется как Инцидент в соответствии с п. 26 ПРАПИ-98 ""Выход за ограничения, оговоренные РЛЭ""",NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"1",9,9,NULL,NULL,NULL,NULL,9,9,NULL,NULL,NULL,NULL,"N",1,"2023-03-20 14:30:12.729781","0",3,"Ночь",777,NULL,"N","N",557,"406","ПРЕДПОЛОЖИТЕЛЬНО ФАКТОРЫ ЭКИПАЖА",NULL,"Y","0.04",NULL,NULL,"1.4"
"4","4",1,1,"company_skylight","2022-11-24 00:00:00","2022-11-24 00:00:00","Поздний довыпуск закрылков в посадочное положение при инструментальном заходе на посадку","Поздний довыпуск закрылков в посадочное положение при инструментальном заходе на посадку",NULL,NULL,NULL,4,4,"aviation_incident","aviation_incident","6","RA-02752","3","aircraft_type_3","23825","МОСКВА / ВНУКОВО","МОСКВА / ВНУКОВО","UUWW","VKO","RA02752","1138","11718","17084046C1","самолету не была придана необходимая посадочная конфигурация (закрылки<30 град.) - признак нестабилизированного захода (проверь 17084036D)",NULL,NULL,NULL,NULL,NULL,40,40,"Заход на посадку","Заход на посадку",NULL,"0.24",NULL,NULL,NULL,"Причины возникновения события:
- указание диспетчера ОрВД о выдерживании повышенной скорости захода до 4 разворота;
- неучет экипажем ВС метеорологических факторов влияющих на начало выпуска механизации крыла;
- ошибочный расчет экипажем ВС этапа начала уменьшения поступательной скорости полета самолета для выпуска механизации в посадочное положение
Событие классифицируется как Инцидент в соответствии с п. 26 ПРАПИ-98 ""Выход за ограничения, оговоренные РЛЭ""",NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"1",7,7,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"N",1,"2023-03-20 14:26:21.526491","0",3,"Ночь",1079,NULL,"N","N",557,"406","ПРЕДПОЛОЖИТЕЛЬНО ФАКТОРЫ ЭКИПАЖА",NULL,"Y","0.24",NULL,NULL,"1.8"
"7","7",1,1,"company_skylight","2022-12-24 00:00:00","2022-12-24 00:00:00","Превышение допустимой скорости полета при выпуске шасси","Превышение допустимой скорости полета при выпуске шасси",NULL,NULL,NULL,4,4,"aviation_incident","aviation_incident","6","RA-02752","3","aircraft_type_3","23569","АДЛЕР - СОЧИ","АДЛЕР - СОЧИ","URSS","AER","RA02752","1203","528","170298","ПРОЧИЕ СОБЫТИЯ",NULL,NULL,NULL,NULL,NULL,40,40,"Заход на посадку","Заход на посадку",NULL,"0.08",NULL,NULL,NULL,"Событие классифицируется как Инцидент в соответствии с п. 26 ПРАПИ-98 ""Выход за ограничения, оговоренные РЛЭ""",NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","Y",1,"1",9,9,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"N",1,"2023-03-20 14:38:44.583341","0",3,"Ночь",1361,NULL,"N","N",160,"40","ЭКИПАЖ ВС",NULL,"Y","0.08",NULL,NULL,"1.4"
"31","31",1,1,"company_skylight","2024-04-07 00:00:00","2024-04-07 00:00:00","На глиссаде при H < 1000 ft велико отклонение от равносигнальной зоны глиссады (более 1 dot выше глиссады","На глиссаде при H < 1000 ft велико отклонение от равносигнальной зоны глиссады (более 1 dot выше глиссады",NULL,NULL,NULL,1,1,"deviation","deviation","6","RA-02752","3","aircraft_type_3","23825","МОСКВА / ВНУКОВО","МОСКВА / ВНУКОВО","UUWW","VKO","02752",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40,40,"Заход на посадку","Заход на посадку",NULL,"0.08",NULL,NULL,NULL,"Конечный этап захода на посадку был выполнен визуально по огням PAPI, а не по продолженной глиссаде. Отклонение больше одной доты было допущено для уменьшения времени нахождения ВС на ВПП и освобождения ВПП по РД А10 по указанию Диспетчера УВД. После получения указаний Диспетчера УВД экипаж провел shot briefing и оговорил данную процедуру.",NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N","N","Y","N",0,"1",8,8,NULL,NULL,NULL,NULL,9,9,NULL,NULL,NULL,NULL,"N",7334,"2024-04-15 15:34:28.148429","0",3,"Ночь",NULL,NULL,"N","N",NULL,NULL,NULL,NULL,"Y","0.08",1,"ПМУ",NULL
"45","45",1,1,"company_skylight","2024-09-05 00:00:00","2024-09-05 00:00:00","На глиссаде при H<1000 ft велико отклонение от равносигнальной зоны глиссады (более 1 dot ниже глиссады.
Предупреждение GPWS о чрезмерном снижении ниже глиссады","На глиссаде при H<1000 ft велико отклонение от равносигнальной зоны глиссады (более 1 dot ниже глиссады.
Предупреждение GPWS о чрезмерном снижении ниже глиссады",NULL,NULL,NULL,1,1,"deviation","deviation","6","RA-02752","3","aircraft_type_3","24597","МИЛАС/БОДРУМ","МИЛАС/БОДРУМ","LTFE","BJV","2752",NULL,"10731","1708","ОТКЛОНЕНИЯ, ВЫЯВЛЕННЫЕ ПО ДАННЫМ ССПИ",NULL,NULL,NULL,NULL,NULL,45,45,"Предпосадочная прямая","Предпосадочная прямая",NULL,"0.12",NULL,NULL,NULL,"При заходе на посадку в процессе ручного пилотирования, за следующим впереди на посадочной прямой ВС, произошло кратковременное попадание ВС в спутный след с непреднамеренным снижением ниже глиссады до 1 dot, с последующем возвращением на заданную глиссаду. Продолжение захода на посадку и посадка выполнена без отклонений в технике пилотирования.",NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"1",7,7,NULL,NULL,NULL,NULL,9,9,NULL,NULL,NULL,NULL,"Y",7874,"2024-09-12 11:10:15.567026","0",3,"Ночь",1212,1392,"N","N",557,"406","ПРЕДПОЛОЖИТЕЛЬНО ФАКТОРЫ ЭКИПАЖА",NULL,"Y","0.12",NULL,NULL,NULL
"53","53",1,1,"company_skylight","2025-02-09 00:00:00","2025-02-09 00:00:00","с.223 В полете при наличии обледенения не включена ПОС крыла.
с.976 Сигнализация WING A/ICE OVHT - перегрев ПОС крыла
с. 681 Срабатывание сигнализации MASTER WARNING в полете","с.223 В полете при наличии обледенения не включена ПОС крыла.
с.976 Сигнализация WING A/ICE OVHT - перегрев ПОС крыла
с. 681 Срабатывание сигнализации MASTER WARNING в полете",NULL,NULL,NULL,4,4,"aviation_incident","aviation_incident","2442","RA-73539","342","aircraft_type_342","23825","МОСКВА / ВНУКОВО","МОСКВА / ВНУКОВО","UUWW","VKO","3539",NULL,"10731","1708","ОТКЛОНЕНИЯ, ВЫЯВЛЕННЫЕ ПО ДАННЫМ ССПИ",NULL,NULL,NULL,NULL,NULL,40,40,"Заход на посадку","Заход на посадку",NULL,"0.24",NULL,NULL,NULL,"Причиной данного события явился отказ клапана ПОС крыла.",NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"1",8,8,NULL,NULL,NULL,NULL,7,7,NULL,NULL,NULL,NULL,"Y",7874,"2025-03-13 11:34:55.299283","0",3,"Ночь",1236,1416,"N","N",NULL,NULL,NULL,NULL,"Y","0.24",NULL,NULL,NULL
"47","47",1,1,"company_skylight","2024-10-06 00:00:00","2024-10-06 00:00:00","При закрылках в посадочное положение не выпущены шасси","При закрылках в посадочное положение не выпущены шасси",NULL,NULL,NULL,2,2,"precursor","precursor","2442","RA-73539","342","aircraft_type_342","23825","МОСКВА / ВНУКОВО","МОСКВА / ВНУКОВО","UUWW","VKO","3539",NULL,"10731","1708","ОТКЛОНЕНИЯ, ВЫЯВЛЕННЫЕ ПО ДАННЫМ ССПИ",NULL,NULL,NULL,NULL,NULL,40,40,"Заход на посадку","Заход на посадку",NULL,"0.08",NULL,NULL,NULL,"Причиной события явилось выполнение укороченного захода на посадку с необходимостью быстрой потери высоты и скорости.",NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"0.1",9,9,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"Y",7874,"2024-10-16 11:54:10.715117","0",3,"Ночь",1250,1430,"N","N",NULL,NULL,NULL,NULL,"Y","0.08",NULL,NULL,NULL
"65","65",1,1,"company_skylight","2025-07-27 00:00:00","2025-07-27 00:00:00","Превышена максимально допустимая скорость (160 knots) без перебалансировки после взлета / в наборе высоты","Превышена максимально допустимая скорость (160 knots) без перебалансировки после взлета / в наборе высоты",NULL,NULL,NULL,2,2,"precursor","precursor","2242","RA-02751","3","aircraft_type_3","44387","ISTANBUL/ISTANBUL NEW AIRPORT","ISTANBUL/ISTANBUL NEW AIRPORT","LTFM","IST","2751",NULL,"10731","1708","ОТКЛОНЕНИЯ, ВЫЯВЛЕННЫЕ ПО ДАННЫМ ССПИ",NULL,NULL,NULL,NULL,NULL,17,17,"Отрыв","Отрыв",NULL,"0.16",NULL,NULL,NULL,"После взлета из-за отсутствия нагрузки на штурвал балансировка ВС выполнена при достижении скорости 160 узлов.",NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"0.1",8,8,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"Y",7874,"2025-07-29 12:03:04.514392","0",3,"Ночь",1132,1312,"N","N",NULL,NULL,NULL,NULL,"Y","0.16",NULL,NULL,NULL
"68","68",1,1,"company_skylight","2025-10-09 00:00:00","2025-10-09 00:00:00","Спрямление в районе Шри-Ланки по маршруту Внуково - Мале в нарушении распоряжения лётного директора","Спрямление в районе Шри-Ланки по маршруту Внуково - Мале в нарушении распоряжения лётного директора",NULL,NULL,NULL,2,2,"precursor","precursor","2422","RA-73538","342","aircraft_type_342",NULL,NULL,NULL,NULL,NULL,"3538",NULL,"528","170298","ПРОЧИЕ СОБЫТИЯ",NULL,NULL,NULL,NULL,NULL,22,22,"Полет по маршруту","Полет по маршруту",NULL,"0.04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N","N","Y","N",0,"0.1",9,9,NULL,NULL,NULL,NULL,9,9,NULL,NULL,NULL,NULL,"Y",7334,"2025-10-09 11:42:59.026456","0",3,"Ночь",NULL,NULL,"N","N",NULL,NULL,NULL,NULL,"Y","0.04",NULL,NULL,NULL
"70","70",1,1,"company_skylight","2025-10-11 00:00:00","2025-10-11 00:00:00","c.415 Тангаж на выравнивании перед посадкой / посадке более 10 град (нос вверх)","c.415 Тангаж на выравнивании перед посадкой / посадке более 10 град (нос вверх)",NULL,NULL,NULL,1,1,"deviation","deviation","2422","RA-73538","342","aircraft_type_342","23569","АДЛЕР - СОЧИ","АДЛЕР - СОЧИ","URSS","AER","3538",NULL,"10731","1708","ОТКЛОНЕНИЯ, ВЫЯВЛЕННЫЕ ПО ДАННЫМ ССПИ",NULL,NULL,NULL,NULL,NULL,45,45,"Предпосадочная прямая","Предпосадочная прямая",NULL,"0.08",NULL,NULL,NULL,"Данное событие не подлежит расследованию.",NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N","N","Y","N",0,"1",9,9,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"Y",7874,"2025-10-23 14:05:46.963788","0",3,"Ночь",1086,1266,"N","N",NULL,NULL,NULL,NULL,"Y","0.08",NULL,NULL,NULL
"51","51",1,1,"company_skylight","2024-11-28 00:00:00","2024-11-28 00:00:00","Нехарактерный запах в кабине экипажа","Нехарактерный запах в кабине экипажа",NULL,NULL,NULL,2,2,"precursor","precursor","6","RA-02752","3","aircraft_type_3","38892","АЛЬ МАКТУМ/АЛЬ МАКТУМ МЕЖД.","АЛЬ МАКТУМ/АЛЬ МАКТУМ МЕЖД.","OMDW","DWC","LSK2752",NULL,"311","170200","ОТКАЗ/НЕИСПРАВНОСТЬ/НЕКОРРЕКТНАЯ РАБОТА СИСТЕМ, ОБОРУДОВАНИЯ ВС",NULL,NULL,NULL,NULL,NULL,15,15,"Взлет","Взлет",NULL,"0.08",NULL,NULL,NULL,NULL,NULL,NULL,2,2,"hardware","hardware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"0.1",9,9,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"Y",7334,"2024-12-05 16:43:23.29952","0",NULL,NULL,NULL,NULL,"N","N",NULL,NULL,NULL,NULL,NULL,"0.08",NULL,NULL,NULL
"5","5",1,1,"company_skylight","2022-12-16 00:00:00","2022-12-16 00:00:00","Вылет с просроченными пиропатронами","Вылет с просроченными пиропатронами",NULL,NULL,NULL,4,4,"aviation_incident","aviation_incident","1","RA-25234","1","aircraft_type_1",NULL,NULL,NULL,NULL,NULL,"RA25234","1175","528","170298","ПРОЧИЕ СОБЫТИЯ",NULL,NULL,NULL,NULL,NULL,77,77,"Техническое обслуживание ВС","Техническое обслуживание ВС",NULL,"0.08",NULL,NULL,NULL,"Событие классифицируется как инцидент по п.22 ПРАПИ-98 Вылет воздушного судна, не считающегося исправным",NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"1",9,9,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"N",1,"2023-03-20 14:28:05.21262","0",NULL,NULL,NULL,NULL,"N","N",561,"501","НЕДОСТАТКИ В ОРГАНИЗАЦИИ РАБОТ И КОНТРОЛЕ",NULL,"Y","0.08",NULL,NULL,NULL
"16","16",1,1,"company_skylight","2023-07-11 00:00:00","2023-07-11 00:00:00","Перед полетом не проверены гидросистемы","Перед полетом не проверены гидросистемы",NULL,NULL,NULL,2,2,"precursor","precursor","1","RA-25234","1","aircraft_type_1","44490","Верхний Уймон","Верхний Уймон","ВУЙМ",NULL,"5234",NULL,"11543","170300","Отсутствие контроля по чек-листу (CL)",NULL,NULL,NULL,NULL,NULL,5,5,"Двигатели работают, вс на стоянке","Двигатели работают, вс на стоянке",NULL,"0.16",NULL,NULL,NULL,NULL,NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"0.1",8,8,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"N",7334,"2023-07-25 10:51:40.381576","0",NULL,NULL,NULL,NULL,"N","N",329,"40422","не выполнены операции по подготовке к работе",NULL,"Y","0.16",NULL,NULL,NULL
"17","17",1,1,"company_skylight","2023-08-29 00:00:00","2023-08-29 00:00:00","Превышение вертикальной скорости снижения 1000 ft/min на глиссаде при H < 500 ft  при визуальном заходе","Превышение вертикальной скорости снижения 1000 ft/min на глиссаде при H < 500 ft  при визуальном заходе",NULL,NULL,NULL,1,1,"deviation","deviation","6","RA-02752","3","aircraft_type_3","23206","АНКАРА/ЕСЕНБОГА","АНКАРА/ЕСЕНБОГА","LTAC","ESB","02752",NULL,"10732","170840","Отклонения по данным параметрической информации",NULL,NULL,NULL,NULL,NULL,40,40,"Заход на посадку","Заход на посадку",NULL,"0.04",NULL,NULL,NULL,NULL,NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"1",9,9,NULL,NULL,NULL,NULL,9,9,NULL,NULL,NULL,NULL,"N",7334,"2023-09-05 12:25:49.340131","0",NULL,NULL,NULL,NULL,"N","N",NULL,NULL,NULL,NULL,"Y","0.04",NULL,NULL,NULL
"18","18",1,1,"company_skylight","2023-08-29 00:00:00","2023-08-29 00:00:00","Расстояние от пролета торца ВПП до касания более 800 м","Расстояние от пролета торца ВПП до касания более 800 м",NULL,NULL,NULL,1,1,"deviation","deviation","6","RA-02752","3","aircraft_type_3","23206","АНКАРА/ЕСЕНБОГА","АНКАРА/ЕСЕНБОГА","LTAC","ESB","02752",NULL,"11710","170840381","посадка на удалении от порога ВПП  > 800м, но менее или равно 1000м",NULL,NULL,NULL,NULL,NULL,62,62,"Приземление/приводнение","Приземление/приводнение",NULL,"0.04",NULL,NULL,NULL,NULL,NULL,NULL,1,1,"liveware","liveware",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"1",9,9,NULL,NULL,NULL,NULL,9,9,NULL,NULL,NULL,NULL,"N",7334,"2023-09-05 12:34:21.622671","0",NULL,NULL,NULL,NULL,"N","N",160,"40","ЭКИПАЖ ВС",NULL,"Y","0.04",NULL,NULL,NULL
"24","24",1,1,"company_skylight","2024-01-13 00:00:00","2024-01-13 00:00:00","13.01.24 на рейсе LSK-2752 Внуково - Минск при заходе на посадку произошло срабатывание EGPWS.","13.01.24 на рейсе LSK-2752 Внуково - Минск при заходе на посадку произошло срабатывание EGPWS.",NULL,NULL,NULL,1,1,"deviation","deviation","6","RA-02752","3","aircraft_type_3","24112","МИНСК","МИНСК","UMMS","MSQ","LSK-02752",NULL,"528","170298","ПРОЧИЕ СОБЫТИЯ",NULL,NULL,NULL,NULL,NULL,40,40,"Заход на посадку","Заход на посадку",NULL,"0.16",NULL,NULL,NULL,"Сигналы «Caution Terrain”, “Terrain, Pull up” были вызваны отсутствием должной точности навигации (отсутствовал GPS, погрешность определения местоположения составляла 22nm). При этом присутствовал визуальный контакт с ВПП и ее ориентирами, сигналы были идентифицированы экипажем как ложные и заглушены кнопкой ""Terrain inhibit""
Согласно полученным Результатам обработки полетной информации 0002-01 от 13.01.2024 г. сигнализация предупреждения близости земли сработала до высоты стабилизации в условиях VMC (выше 500 ft), а именно равной 955 ft при включенном автопилоте и полном захвате луча КГС, так же подтвердилось, что экипаж отключил сигналы EGPWS. На высоте 500 ft ВС было стабилизировано по всем показателям, посадка произведена штатно и безопасно, без отклонений в технике пилотирования.",NULL,NULL,3,3,"environment","environment",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","Y","N",0,"1",8,8,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,"N",7334,"2024-01-16 14:18:48.03557","0",NULL,NULL,NULL,NULL,"N","N",7763,"ENVIRONMENT","ВНЕШНЯЯ СРЕДА",NULL,"Y","0.16",NULL,NULL,NULL
"29","29",1,1,"company_skylight","2024-02-19 00:00:00","2024-02-19 00:00:00","На глиссаде при H < 1000 ft велико отклонение от равносигнальной зоны глиссады (более 1 dot выше глиссады)","На глиссаде при H < 1000 ft велико отклонение от равносигнальной зоны глиссады (более 1 dot выше глиссады)",NULL,NULL,NULL,1,1,"deviation","deviation","6","RA-02752","3","aircraft_type_3","23825","МОСКВА / ВНУКОВО","МОСКВА / ВНУКОВО","UUWW","VKO","02752",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40,40,"Заход на посадку","Заход на посадку",NULL,"0.08",NULL,NULL,NULL,"отклонение самолета более 1 dot выше глиссады было обусловлено сильным порывистым боковым ветром с тенденциями «вспучивания» и «просадки» самолета на предпосадочной прямой. Надежный визуальный контакт с ВПП позволил продолжить заход и посадку с коррекцией самолета по глиссаде. Особенности пилотирования в данных условиях были разобраны на послеполетном разборе",NULL,NULL,3,3,"environment","environment",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N","N","Y","N",0,"1",8,8,NULL,NULL,NULL,NULL,9,9,NULL,NULL,NULL,NULL,"N",7334,"2024-03-19 12:28:07.190148","0",NULL,NULL,NULL,NULL,"N","N",NULL,NULL,NULL,NULL,"Y","0.08",NULL,NULL,NULL
